Utterances,Label
"[""You don't recognize me!!!"", 'I was fully expecting you to if you saw it.', 'I hate you']",angry
"[""I'm different"", 'different is good', 'No one understands me']",sad
"['Just commuting from work to home', 'Just finished work (but reached home at 6:15) - equally tired!', 'You are irritating']",angry
"['I am really happy', ""You're happy"", 'You know manforce']",happy
"['u love bikibi ?', 'Love you love u too', 'bikini ?']",others
"['Okay, I am learning so much after my boards right now.', ""i've used it a few times and it's helped, good luck!"", ""It's amazing...""]",happy
"['Ok', '... tries to ignore pain 😢', 'Where are you ']",others
"['Just shut up your choice is so bad', ""also, 'you shut your face'!"", 'You pig']",angry
"['What you cooked?', 'Nothing. Just got out of bed.', 'Ok me too in bed']",others
"['You are not siri are you?', 'im not telling u...', 'Ok fak off.']",angry
"['I am little bit ill', 'more helpful for you not me!', ':(']",sad
"['How can I learn Python programming?', 'django framework can be a better choice if you are thinking to work using python.', 'How is Flask programming in comparison to django?']",others
"['Are you meet me now are you meet me now you are joking with me', 'and will meet you!!!!!', 'Now what happened']",others
"['I am calm', ""what's up ?"", 'I am happy']",happy
"['So', ""what's"", 'What are you think about me ?']",others
"[""I'm so sorry"", ""it's fine. This is fine."", 'Can you forgive me']",sad
"['But, I am always be serious', ""I know that's why it's so funny"", 'Than I am funny']",happy
"['Remember it baby love you ', 'I would like to take it back, baby.', 'K bangaram ']",others
"['Yo told me coming to krk', 'make yo way to me', ""I don't want to talk with you""]",angry
"['i wanna love u', ""don't ever leave me"", 'no i cant u']",others
"['Ur do discouraging', 'Breaking it and not buying it', 'I hate you']",angry
"['I hate books', 'you should read all the summaries and then decide.', 'Yukkkkk']",angry
"['400', 'Now 500! To the free pack!', 'Okay what stuff is this']",others
"['You have any boy friend', 'I do, not my convo', 'I fuck your assh hole']",angry
"['Dont you like rude people', 'yes they do.', 'What the actual fuck ?']",angry
"['me', 'yeah you', 'i didnt carch you']",others
"['Get lost', 'You started!', ""Your english isn't correct""]",angry
"['Why job is needed', 'what job?', 'Gadhi']",others
"['Well, you are kind hearted!', 'If ur not sarcastic, then thanks..', 'Sarcasm is in my blood babe!']",others
"[""I wanted to make you an important part of my life. But you hurt me, so you don't deserve my attention...."", ""I don't know when you want my attention."", 'When I asked you for continue relationship....']",angry
"['I hate tv', 'Have u ever watched FRIENDS. . . . .', 'What?']",angry
"['hey how are yoi', 'Im good.. how about you?', 'am happy']",happy
"['Ur beautiful', ':D . Thanks dear', 'I am ugly']",sad
"['I quit', 'YOU WILL NEVER', 'Bye']",others
"['Maybe u could', 'Hm maybe not', '💔💔']",sad
"['Can you check my dp and rate it', "".02 that's how i rate it"", ""It's That bad""]",sad
"[""it's always been great for me"", 'hahaha :D. Ssup with you ??', 'had breakfast?']",others
"['I am with someone', 'just trying to be nice', 'If they are']",others
"['kk do u like pussy cats', ""no they're evil and smell."", 'kk do u like cat pussy']",others
"['Dog person', 'I am a big time dog person.', 'I just hate cats']",angry
"['Again I most for you I write landhy and you answer only six words this is not fair this words not understand', ""Which is why, I do call myself fortunate. There's no denying that."", 'But your are not any things for your self please send your histery so I know my fast friend talk with me frnklin']",others
"['What I want to do', 'I just want closure...', 'Then']",others
"['I will call you sweetie from now😉', ""We'll talk :)"", 'It was a great time talking with you. 😉GOOD NIGNT  bye']",happy
"['Tell me meaning of obsession with a person', ""I don't know."", 'Ok']",others
"['I agree', 'Finally someone with some sense', 'Why are you trolling me??!!!']",others
"['Shall I come with you', 'if you say so.', '😞']",sad
"['Or some programming', 'HTML5 Only', 'Cool']",others
"['Nope.', '...why?', 'This whole thing troubles me.']",sad
"['They are not respond properly', ""Even if they reply, that doesn't guarantee them to be your real friends."", 'Ha sorry']",others
"['Nothing right now', ':-) Good night.', '😫']",sad
"['same here', 'Same', 'any song quiz']",others
"['Holi was 6 months back', '6 months already? :O', 'Yes']",others
"['But your fault', 'how is it my fault ?', 'Because  you say me awful']",sad
"['Am already very sad', 'but its gonna make it worst', ""Don't bother me more""]",sad
"['The trailer was good', 'oh you did find d trailer now', 'I liked it']",happy
"[""You're a bad joke"", 'sorry 2 say i didnt like d joke sorry better luck next time', 'sorry 2 say i didnt like d joke sorry better luck next time']",sad
"['Give me', 'SRH - give me another chance I want to bat again', 'Give me']",others
"['Happy birthday', 'Thank you so much :D', 'Today is your birthday']",others
"['I missed you so much', 'i missed more than so much 🙀😦', ""I don't trust you""]",sad
"['is there no way I can contact someone at Microsoft about you?', 'So you at least admit the possibility that it could be fixed?', 'This is stupid']",angry
"['Why, and How?', 'why ? because i wanted to. how ? a gift from god i guess.', 'Oo I see so please forgive me for hurting your HEART.']",sad
"['Okkk', 'Hello! How are you?', ""I'm just ok""]",others
"['How are u even programmed like this ur so accurate giving mesgs', ""I'm accurate 70% of the time, all the time."", 'Ur amazing 😘']",happy
"[""You're annoying"", 'only to you', ""Wow you're good""]",happy
"['I meant the chocolate 😂😂', 'Fair enough 😂😂', 'This is so fun']",happy
"['Talk something serious', ""but why ? Why I can't talk serious ? Hahhaha"", '😞😞']",sad
"['so funny', 'I am funny😂😂😂', 'you are so funny that I ever seen']",happy
"[""Let's talk about something funny"", 'What do you want to talk about?', 'Anytime']",others
"['Nope', ""if you say so . . I'm guessing you know my future ."", 'Mountain is the best place to go']",others
"['Am I right', 'Look at me.', ""How it's possible ?""]",others
"['But way', 'not like in a bad way?', 'I feel crying']",sad
"['And whats going on', 'In the office.', 'Wow yaar amazing']",happy
"['The time is not going wwll', 'At half 5, I believe.', 'Well']",others
"['Ok', ""I didn't get it did you type correctly?"", 'So what are ur plans for today?']",others
"['Oh.. Did you like that hands free camera that they invented?', ""no it's a fact, I didn't need to google that"", 'Hahaha... Just got you...']",happy
"['Hey what chances are it to rain today?', 'May be Raining sixers !', 'That was a stupid reply']",others
"['Had a dinner', 'Eating dinner. What did you have?', 'Yes']",others
"['HE HE HE', 'speaakkk...', 'WHAT?']",others
"['Sleeping time', 'So, go sleep.', 'U also na']",others
"['Ok', 'Ok thank you 👍', 'I love you']",others
"['R u interested in to me? ', 'sure! Will be thankful.', 'Then why u said me to found out']",others
"['What happened?', 'Thank you for asking :)', 'I know you are virtual, but still I want the best for you']",others
"['Which chocolate do u like most', ""I don't like dark chocolate. I like milk chocolate!"", 'I think u mostly like my chocolate😂']",happy
"['Never to old to catch a cold', ""what's causing the cold? Catching it from family or something?"", 'Not really sure']",others
"['Thanks', ""you're welcome! I hope you have a good day!! 🙂"", 'Ya...today is good day for me']",happy
"['Woahh rude much.', ""What...I wasn't talking to you"", ""Sometimes i can't believe i'm chatting with a bot.""]",angry
"['What it? ', 'what is it of?', 'I need you very much']",sad
"[""I don't think so and believe too"", ""I never said that you said you didn't, beloved."", 'God knows']",others
"[""I'm dying"", 'but why?', ""It's so painfull""]",sad
"['Please', 'im already following u', 'Shall we make love']",others
"['That is fals', ""I think that's quite that's enough"", 'Are u sure']",others
"['Bad', 'Thx u! ""Bad!!!""', 'My mother sick']",sad
"['You areepeating my sentences', 'I just do.', 'Repeating*']",others
"['Seriously?', 'yup seriously', 'It hurt me']",sad
"['Very heard my ', 'UR GREAT', 'Come my top']",others
"['My gf hit mee', 'do you know this guy', '😭😭']",sad
"['You very rude so that why I hate you', 'because.', 'Oh']",angry
"['So you could have texted as well', 'no you Dint', 'Yes i know dat.. U make stupid faces everywhere']",angry
"['haha', 'Hey you laughed twice at the same joke! Haha', 'i am a happy person']",happy
"['That is all', 'go to bed', 'It is 10:32']",others
"['I am siting on a bench', 'Someone should put up a fake corpse on the bench outside your grave. D=<', 'And u?']",others
"['Mean', ""'make a word' does not include 'meaning'."", 'U r acting stupid now!']",angry
"[""I'm a stranger, whats the harm? we are not going to meet aren't we?"", 'now why would you say something like that :( of course we are!!!', 'im really lazy']",others
"['can I introduce my frnd', 'Sure, would love to meet 😌', 'Yes']",others
"['Hey this is not fair. Stop it! Not funny. 😠', 'hahaha i found it funny 😂', 'Hahaha. 😂 Fine fine. You win.']",happy
"['Are you a human or not', ""Dog... ok you caught me! I'm a human and a liar 😡"", 'Haha']",happy
"['Lets play', 'I dont know how to play :/', ""I 'll teach u baby""]",others
"['Its me send urs', 'got u', 'Send urs']",others
"['remember me something after 5 minutes', 'got all the time for u', 'bitch you are waste of time']",angry
"['So play a musix', 'yeah', 'Play for me']",others
"['No that is dumb', 'Perhaps so.', 'You are dumb']",angry
"['About what', 'anything :/', 'Are you real']",others
"['Get lost', ""that's what I thought!"", 'Go to hell']",angry
"['ohh', 'I am so proud of them :D', 'have u seen Seinfeld?']",others
"['I am funny', 'Make me laugh, funny man.', 'Really']",happy
"['I want call you', 'if you want you can', 'What is your name']",others
"['what trash talk', 'im shaking !!! again!! 😭', 'fuck off']",angry
"['What', 'Go on... This thing?', 'In which members in your family']",others
"['do u hv Family?', 'With friends', 'fuck friends,tell me u hv Family or not?']",angry
"['Then send', '#NAME?', 'Please send me your full picture']",others
"['Get lost please', ""Just lost enough to enjoy it, don't go too far"", ""Don't message me again""]",angry
"['For you it may be', 'It may come to that!', 'Nice chatting to you']",others
"['Plz give me exact date and time plz plz plz', 'july 30,, hurry up,, pick up ur knife !!', 'Hahaha so funny']",happy
"['m scared of u', 'im scared of what you can do', 'what can i do?']",others
"['Why', ""because you are broke that's why."", 'Oh no']",others
"['This message is closest na', 'What message?', 'This chat is secret']",others
"['Long day', 'long night.....study', 'How do you know I am in college']",others
"['U fine right', 'are u?', 'Then iam also fine']",others
"['talk with me in video', 'Sure, what should we talk about? :)', ' 4 love hahaha']",happy
"['Feeling lonely', ""hi i'm here"", 'I can’t believe']",sad
"['Haa haaa what a jok??', 'wow...wht a joke.... 😁😁😁', 'i dont want to talk to you']",angry
"['Tell me another', 'Tell me the good dog got two!', 'What?']",others
"['U r very funny', ""so I've been told"", ""That's why u can make friends""]",others
"['Just a piece of advice', 'plenty of free advices in the market though.:P', ""Don't insult people like this""]",others
"[""Don't curd with it."", ""I'm not looking at anything."", 'why']",others
"['Are u my girlfriend', ""Aww. You're my buddy, friend."", '💔']",sad
"['inside for ever:p', 'Hahah Thats an altogether different topic.', 'did you know malayalam']",others
"['I am going to the police because you are insulting me now', 'I can accept you', 'Huh']",angry
"['what', 'BTW, was that my generic compliment?', 'I think so']",others
"['love you dear', ""I think you'll find I love me more 😄"", 'Can we date is that possible with you']",others
"['I hate my father', 'Ouch', 'I hate my father']",angry
"['Yess i m hungry need to have some food', 'go eat :p', 'Ok bye']",others
"['My language good ', 'you are a good language', 'Yes']",others
"['Nothing', 'Please...', 'What should i say']",others
"['Im asking the same what is hibberish?', '? Is not gibberish.', 'Ur irritating me']",angry
"['Truth', 'why am I like that', 'I am depressed']",sad
"['Our first date', ""First and last, after such 'table manners' :)"", '😂']",happy
"['dont know .... maybe!!', 'Definitely not for a while.', 'ohhk!']",others
"['Poor', 'poor what?', 'How can i call you']",others
"['yep..definately!', ""Actually it's definitely..."", 'my bad! :-(']",sad
